tweetDate,userId,userName,tweetId,tweetText,retweetedTweet,quotedTweet,hashtag,replyCount,retweetCount,likeCount,viewCount
2023-05-23 23:32:21+00:00,813286,BarackObama,1661153121152712704,"Bob was also a fierce advocate for the Obama Presidential Center, believing that it would be transformative for young folks on the South Side. His commitment helped inspire us to build the Center there.

We’re deeply grateful for Bob’s remarkable service to a university and a city that has shaped so much of who we are. Our hearts go out to his wife Shadi, his three sons, Alex, Benjamin, and David, and the entire University of Chicago community during this difficult time.",,,,290,476,5295,1166106.0
2023-05-23 23:32:20+00:00,813286,BarackObama,1661153116882870272,"Michelle and I were saddened to learn about the passing of Bob Zimmer, the 13th President of the University of Chicago. 

Bob was a visionary leader and one the most influential university presidents in the country. During his time at the University of Chicago, he built upon its rigorous academic reputation, grew the university’s footprint around the world and throughout the South Side, and helped expand access through scholarships and financial aid.",,,,2691,3117,35274,5222391.0
2023-05-19 21:05:36+00:00,813286,BarackObama,1659666639351078912,"I was too young to remember Jim Brown’s playing days, but I knew his legacy. One of the greatest football players ever, he was also an actor and activist – speaking out on civil rights, and pushing other Black athletes to do the same. Our thoughts are with Jim’s wife Monique, his children, and everyone who knew and admired him.",,,,4559,4125,41069,6833932.0
2023-05-19 15:33:04+00:00,813286,BarackObama,1659582955776274433,"In Working: What We Do All Day, I sat down with Luke to hear about his work, listen to some of his tracks, and discuss the life he wants for himself. You can watch this conversation and more in this new series now on Netflix. https://t.co/V8Lz6Lm0O8",,,,1103,1500,9855,2148595.0
2023-05-17 16:45:42+00:00,813286,BarackObama,1658876457056075788,"I enjoyed meeting these folks and hearing their stories about work. Take a look at this preview, and watch Working: What We Do All Day now on Netflix. https://t.co/g8Jq6p48cz",,,,651,1162,8866,1236319.0
2023-05-17 16:44:28+00:00,813286,BarackObama,1658876146199429123,"As a college student, I was inspired by Studs Terkel’s book, Working, which chronicled what ordinary people did for a living.

Working: What We Do All Day from @HGMedia is a new series that builds on that idea – sharing the stories of people from different walks of life, and giving you a window into the jobs they do every day. https://t.co/USAoi7CkB7",,,,4924,6714,53831,11922874.0
2023-05-16 23:30:32+00:00,813286,BarackObama,1658615949241597953,"I'm thrilled to share that our latest show from @HGMedia, 'Working: What We Do All Day', will be out on Netflix tomorrow. This show shares the powerful stories of everyday Americans and their relationship with work. I can’t wait for you to watch. https://t.co/Fv0DaECDjF",,,,3586,5263,39930,4496355.0
2023-05-16 19:16:59+00:00,813286,BarackObama,1658552142670577666,"It was great talking to @NateBurleson about our work at the @MBK_Alliance. I'm proud of the hundreds of MBK communities across the country that are identifying barriers and helping young men and boys of color succeed. 

https://t.co/kLFrpKvoIx",,,,1822,2112,13912,2322411.0
2023-05-14 13:01:51+00:00,813286,BarackObama,1657732958436859906,"Happy Mother’s Day! I hope you take a moment to appreciate all the moms and mother-figures in your life – and be there for people who may be missing theirs.

To @MichelleObama, thanks for being such an amazing mom to our beautiful girls. You set an incredible example for all of us.",,,,17157,25924,375380,26743719.0
2023-05-12 23:30:37+00:00,813286,BarackObama,1657166419555909632,"I always love being in Chicago and having the opportunity to meet with folks on the South Side who are helping transform their communities. 

I had a lot of fun, too. Take a look. https://t.co/KiexeLogvK",,,,7718,5228,38791,5332256.0
2023-05-11 19:02:25+00:00,813286,BarackObama,1656736535926931469,"Visiting Lilydale First Baptist Church took me back to my time as a community organizer. This is the neighborhood where I began my career in public service. 

It was even more special to celebrate the graduation of our @Columbia and @UChicago Obama Scholars—a smart and passionate group of young people who are picking up the baton and working to create sustainable change.",,,,996,1607,11678,2062652.0
2023-05-11 01:33:31+00:00,813286,BarackObama,1656472573423542276,You can learn more about this important work in communities across the country here: https://t.co/glwHzxRkPB,,,,184,315,2093,1180778.0
2023-05-11 01:32:51+00:00,813286,BarackObama,1656472404628058112,It was great spending time with members of our new @MBK_Alliance Model Communities to talk about all the ways we can work together to make a difference. https://t.co/qWSQnDlqMz,,,,610,1291,8382,1805642.0
2023-05-10 00:49:49+00:00,813286,BarackObama,1656099187971301377,"Today I got to hear from @GuitarsOverGuns—one of @MBK_Alliance’s Freedom Summer ‘22 recipients—about how they’re working to support young people on the South Side of Chicago. 

When the Obama Presidential Center opens, it will offer spaces and programming just like this. 

Thanks for letting me join!",,,,1387,2819,18209,2415625.0
2023-05-06 23:31:41+00:00,813286,BarackObama,1654992357698285572,"Newt Minow was a dear friend, mentor and early supporter of mine. He also embodied the ideal of public service – helping launch the satellites that made nationwide broadcasts possible, cementing presidential debates as a national institution, helping usher in public television, and reminding the media of its obligation to foster a well-informed citizenry. 

I will always owe a great debt to Newt, most of all because he helped introduce me to Michelle when we were both young lawyers in Chicago. We will miss him dearly, just as we miss his beloved wife, Jo, who passed away last year, and send our love and thoughts to their family.",,,,2558,3812,40457,7238092.0
2023-05-03 17:12:04+00:00,813286,BarackObama,1653809660581892097,Journalists have always been on the front lines of the struggle for democracy. That’s why we need to keep standing up for the rights of journalists around the world. Grateful that we have @ColumbiaJourn and people like Jelani Cobb taking on this important work.,,https://twitter.com/ObamaFoundation/status/1653789740624388097,,12415,4302,23993,8482502.0
2023-05-02 22:46:50+00:00,813286,BarackObama,1653531519732838402,I'm so inspired by the @ObamaFoundation leaders I met today in Berlin. These young people are putting in the work to strengthen our communities and move democracy forward. https://t.co/NNP92D2P2F,,,,1361,1906,15964,1989830.0
2023-04-27 14:00:21+00:00,813286,BarackObama,1651587088226172929,"I’m excited to share the trailer for Working. In this series, I talk to American workers across various industries – from hospitality and technology to home care – to understand their jobs and hopes for the future. I hope you’ll check it out on @Netflix on May 17. https://t.co/GNQPns6Mzf",,,,4027,5300,28573,3550740.0
2023-04-25 19:38:43+00:00,813286,BarackObama,1650947467129626625,"Harry Belafonte was a barrier-breaking legend who used his platform to lift others up. He lived a good life – transforming the arts while also standing up for civil rights. And he did it all with his signature smile and style. Michelle and I send our love to his wife, kids, and fans.",,,,2994,12944,106000,8418724.0
2023-04-25 14:00:18+00:00,813286,BarackObama,1650862300289720326,"Proud of all that @JoeBiden and his administration have accomplished these last few years. He’s delivered for the American people — and he’ll continue to do so once he’s re-elected. 

Let’s get to work! https://t.co/eEt7bAueIT",,https://twitter.com/JoeBiden/status/1650801827728986112,,22278,7829,42512,8726018.0
2023-04-22 23:15:28+00:00,813286,BarackObama,1649914848984039433,"Chicago knows how to show up! Thanks to all the volunteers who helped the @ObamaFoundation clean up Rainbow Beach, Washington Park, and Jackson Park—the future home of the Obama Presidential Center—for Earth Day. https://t.co/DgVgNHNoHp",,,,2108,3393,28855,4097283.0
2023-04-13 17:45:50+00:00,813286,BarackObama,1646570402708160525,Everybody deserves access to health care. @POTUS' plan to expand health care coverage for DACA recipients will be life-changing for Dreamers across the country.,,https://twitter.com/POTUS/status/1646514773042032640,,11222,5296,32221,6952022.0
2023-04-11 21:31:10+00:00,813286,BarackObama,1645902336127295488,There's no place like Chicago! Michelle and I are thrilled to have the Democratic National Convention return to our hometown next year. https://t.co/cL3EvHkPQi,,,,7534,8054,147403,9493271.0
2023-04-09 14:00:35+00:00,813286,BarackObama,1645064164296085504,"I want to wish all who celebrate a happy and blessed Easter. With everything going on in the world right now, it’s a chance to hug our loved ones tight and give thanks for new beginnings and the blessings we all enjoy.",,,,6749,9550,103320,10119477.0
2023-04-07 02:20:41+00:00,813286,BarackObama,1644163255189774337,"What happened in Tennessee is the latest example of a broader erosion of civility and democratic norms. Silencing those who disagree with us is a sign of weakness, not strength, and it won’t lead to progress.",,,,11700,25583,135642,10465660.0
2023-04-07 02:20:41+00:00,813286,BarackObama,1644163253868609538,This nation was built on peaceful protest. No elected official should lose their job simply for raising their voice – especially when they’re doing it on behalf of our children.,,,,31572,54386,296001,39510974.0
2023-04-04 19:10:03+00:00,813286,BarackObama,1643330105874186247,"Today would have been @DrMayaAngelou's 95th birthday. As a girl, she endured trauma and abuse that actually led her to stop speaking. But as a performer and writer, she found her voice—a voice that has spoken to millions, and inspired countless others over the years. https://t.co/zmCxDQzEmT",,,,1919,7696,72494,4626784.0
2023-04-04 16:03:21+00:00,813286,BarackObama,1643283120232202241,"Wisconsin! It’s Election Day, and we need you to vote for your state Supreme Court justice and other local leaders. You can vote in person or drop off your completed absentee ballot at your polling place until 8 pm. Find out where to go at https://t.co/cUoX64n904.",,,,1961,3818,16501,2753287.0
2023-04-04 15:15:37+00:00,813286,BarackObama,1643271109071065090,Congrats to @UConnMBB! They were dominant throughout the tournament – and five titles since 1999 is pretty impressive.,,https://twitter.com/UConnMBB/status/1643095367422996481,,406,857,8884,3469844.0
2023-04-03 20:05:37+00:00,813286,BarackObama,1642981703365844993,Some of the young men in our @MBK_Alliance program were a part of the behind-the-scenes action during this year’s @MarchMadnessMBB Final Four. The future is bright for this group. https://t.co/3IceL3quOD,,,,528,808,6167,1908748.0
2023-04-03 17:02:14+00:00,813286,BarackObama,1642935550641356800,"Congrats to the new champs, @LSUwbkb! They earned it, and I have a feeling we’ll be seeing a lot more from them in the years ahead.",,https://twitter.com/LSUwbkb/status/1642651116268662785,,929,4112,41062,10954202.0
2023-03-31 19:03:13+00:00,813286,BarackObama,1641878835078615061,Our @ObamaFoundation leaders are working to protect trans rights and those in the LGBTQIA+ community around the world. Here are some of their stories:,,https://twitter.com/ObamaFoundation/status/1641862286124957697,,755,693,5695,2984822.0
2023-03-31 19:03:12+00:00,813286,BarackObama,1641878832662695949,"On this Transgender Day of Visibility, Michelle and I want every trans person in America—and around the world—to know that we see you and we stand with you. Every LGBTQIA+ person deserves to feel safe and protected.",,,,17001,11274,99242,11558656.0
2023-03-28 20:32:19+00:00,813286,BarackObama,1640814094822383617,"Grateful to all the first responders and volunteers working to help those impacted by the Mississippi tornadoes.

If you're looking for ways to help, here's how you can support folks right now.
https://t.co/VLcqX67eSD",,,,684,1213,7956,1830914.0
2023-03-27 22:46:08+00:00,813286,BarackObama,1640485381459025920,"We are failing our children. Guns are now the leading cause of death for children in the U.S.

Michelle and I mourn with the students and families of the Covenant School today. https://t.co/8X9qKKzB9d",,,,18090,24321,127328,10894136.0
2023-03-23 23:01:30+00:00,813286,BarackObama,1639039698675937281,"I hope their stories inspire you to help us protect the Affordable Care Act, so Americans everywhere can continue to get the care they need when they need it.",,,,633,433,3428,1207117.0
2023-03-23 23:01:07+00:00,813286,BarackObama,1639039601623851009,"To celebrate the 13th anniversary of the Affordable Care Act, @POTUS and I surprised some folks whose lives have been changed by the law. 

Paul, Mukta, and Sarah — thank you for sharing your powerful stories with us. https://t.co/0I6xZpx3wu",,,,1014,2178,13439,2166662.0
2023-03-23 17:31:54+00:00,813286,BarackObama,1638956751910215711,"I know so many of you have a story of how access to health care changed your life, in big ways or small. 

At the @ObamaFoundation, we’re collecting stories that demonstrate the very real impact of the ACA. I’d love to hear yours. https://t.co/i8RjcMoV1u",,,,379,712,4804,1188733.0
2023-03-23 17:31:54+00:00,813286,BarackObama,1638956750886805506,"Since 2010, the ACA has provided more than 40 million Americans access to health care, expanded Medicaid to 40 states to cover millions of low-income adults under 65, and protected more than 100 million people with preexisting conditions from losing their health insurance.",,,,222,700,4852,1195376.0
2023-03-23 17:31:54+00:00,813286,BarackObama,1638956749804675109,"Thirteen years ago today, I signed the Affordable Care Act into law.

The night the ACA passed was incredibly meaningful, because we knew the law would have a profound impact on the lives of millions of people. 

And it has.",,,,4460,4074,31528,3048174.0
2023-03-22 22:45:54+00:00,813286,BarackObama,1638673385097150464,"At the @ObamaFoundation, we’ve been working to support the next generation of leaders tackling this issue, many of whom are on the front lines of the climate crisis—leaders across sectors, borders, and industries will be necessary to act with enough speed to meet the moment.",,,,185,329,2412,1132312.0
2023-03-22 22:45:54+00:00,813286,BarackObama,1638673383926669317,It's also important to note that @POTUS and his administration have taken historic steps that move us closer than before to meeting the moment. That should give us hope that more progress can be achieved.,,,,212,345,2690,1179424.0
2023-03-22 22:45:54+00:00,813286,BarackObama,1638673382890717184,The impacts of climate change are why we pushed so hard for the Paris Agreement during my time in office—no nation is immune from the harmful effects of this crisis and we all have a role to play in addressing it.,,,,45,229,1339,291660.0
2023-03-22 22:45:53+00:00,813286,BarackObama,1638673381556977668,"This week's climate report from the IPCC is an urgent reminder of the limited window we have to deal with the climate crisis. In order to limit temperature rise to 1.5 degrees, it will require everyone to do their part. https://t.co/o4uQD5XrpC",,,,1565,2007,9055,2063526.0
2023-03-21 19:32:23+00:00,813286,BarackObama,1638262294302846977,".@BChesky, @MichelleObama, and I created The Voyager Scholarship to support the next generation of leaders looking to pursue careers in public service.

If you're a rising college junior in the United States, I hope you'll apply by this Wednesday, 3/22: https://t.co/rbtrjAlgPe https://t.co/zops5nmgj5",,,,555,1128,6244,1566070.0
2023-03-21 15:31:41+00:00,813286,BarackObama,1638201720575606787,"And if you’re looking for ways to help out in your community, sign up to volunteer with @WisDems. https://t.co/ZIhxkfsYmq",,,,130,771,2550,1055964.0
2023-03-21 15:31:40+00:00,813286,BarackObama,1638201718188982278,"Today is the first day of early voting in the Wisconsin Supreme Court election. It's going to be close, so don’t wait until April 4th. Make a plan to vote today and encourage your family and friends to do the same. Find your early vote location: https://t.co/Lo7Jj6piAN",,,,916,4672,13931,1744524.0
2023-03-19 22:01:08+00:00,813286,BarackObama,1637574955637383171,Here’s an example of a smart policy that gets rid of unnecessary college degree requirements and reduces barriers to good paying jobs. I hope other states follow suit! https://t.co/ik8SOeoMem,,,,1212,3956,25891,3600211.0
2023-03-17 17:00:09+00:00,813286,BarackObama,1636774433443528713,"From the O’Bama family to yours, Happy St. Patrick’s Day! https://t.co/MmoHRpisAv",,,,2514,3269,60365,3726699.0
2023-03-15 22:01:15+00:00,813286,BarackObama,1636125433426063361,"It’s the best time of year! My #MarchMadness brackets will get busted soon enough, but here are my picks. 

Who do you have winning it all? https://t.co/H3MdBkJCmY",,,['MarchMadness'],1153,1212,11063,3010048.0
2023-03-13 21:32:23+00:00,813286,BarackObama,1635393390379675652,"I'm incredibly proud and inspired by @BSW5020 and @Sabrevaya, their family, and the movement they've brought together to fight ALS. They've taken an incredibly challenging moment and are driving change. And they're not done yet.",,https://twitter.com/bsw5020/status/1635382367010562048,,474,892,7389,2775071.0
2023-03-10 17:32:41+00:00,813286,BarackObama,1634245908190601231,"For Women's History Month, I wanted to share the stories of Cary and Sharika—two women who've been building the Obama Presidential Center on the South Side of Chicago. I met them last year while visiting the site. Read their stories here: https://t.co/iSIl7dGFp8",,,,576,903,5357,1171453.0
2023-03-10 15:01:22+00:00,813286,BarackObama,1634207825927733248,.@DemRedistrict hasn’t just been fighting for fair maps — they’ve been fighting to give people everywhere a fair shot. Our democracy is stronger today because of their hard work. https://t.co/ZudD9hrqTL,,,,314,767,4179,1140591.0
2023-03-08 21:03:21+00:00,813286,BarackObama,1633574144791937026,"This International Women's Day, read how @MichelleObama, @MelindaGates and Amal Clooney are working together to help end child marriage. I'm proud of the work @GirlsAlliance is doing to take on issues like this to create a better world for girls everywhere.https://t.co/m49a4abtjk",,,,539,1374,8153,1341687.0
2023-03-05 03:15:57+00:00,813286,BarackObama,1632218360992743426,"Judy Heumann dedicated her life to the fight for civil rights—starting as a young organizer at Camp Jened and later helping lead the disability rights movement. Michelle and I were fortunate to work with Judy over the years, and are thinking of her family and friends. https://t.co/ODXtMMWfnV",,,,894,2805,16881,2600191.0
2023-03-02 14:00:06+00:00,813286,BarackObama,1631293304322097154,"“Fired up. Ready to go!” Edith Childs understands the power of a single voice, and she used those words to light up a room during my campaign stop in Greenwood, SC back in 2007.

I recently caught up with Edith, who just retired after 24 years in public service. Take a look: https://t.co/IhW6pqnAQR",,,,1325,3330,22600,2326421.0
2023-02-28 17:05:59+00:00,813286,BarackObama,1630615307759894638,"Real change happens one person, one community, one connection at a time. If you’re an emerging leader in Chicago, Detroit, or Jackson — I hope you’ll check out this new initiative to bring people from different backgrounds together to help solve local problems.",,https://twitter.com/CivicNation/status/1630583605603758080,,773,1382,7587,2842104.0
2023-02-27 22:36:48+00:00,813286,BarackObama,1630336174509154304,"I’m so proud of the work we’ve done at @MBK_Alliance, and the young men who’ve been a part of this community. And we're not done yet. We’ll keep working to make sure even more boys and young men reach their full potential.",,https://twitter.com/MBK_Alliance/status/1630268003873955840,,483,949,7294,2912924.0
2023-02-21 15:35:50+00:00,813286,BarackObama,1628055907040124928,"I’m excited to announce that 105 inspiring young people from across Africa, Asia-Pacific, and Europe will be joining the @ObamaFoundation Leaders program. 

I am so proud of all of you, and I can't wait to see what you do. https://t.co/ifQMoumj2Q",,,,1124,1381,10238,1904864.0
2023-02-19 17:35:30+00:00,813286,BarackObama,1627361243689254914,"Dr. Blank's four years serving in my administration was just one part of her extraordinary life. Whether in government or academia, she devoted her career to reducing inequality and increasing opportunities for others, and made everyone around her better. 
https://t.co/wMGjRAacfN",,,,626,1341,10166,2382720.0
2023-02-14 14:01:18+00:00,813286,BarackObama,1625495400470958082,"Happy Valentine’s Day to the one and only, @MichelleObama. You make every day feel like an adventure. https://t.co/NfywjrrDxb",,,,10223,17504,428888,18184220.0
2023-02-13 14:43:21+00:00,813286,BarackObama,1625143593286438912,"Congratulations to the Kansas City @Chiefs, Patrick Mahomes, Travis Kelce and Andy Reid for a great Super Bowl win and for sustained excellence. And shout out to the @Eagles and Jalen Hurts—outstanding competitors with a bright future.",,,,687,2095,29511,3028269.0
2023-02-09 01:12:15+00:00,813286,BarackObama,1623489922438156288,"@KingJames has been changing the game for 20 years, and has become a leader on and off the court. Congrats on making history.",,https://twitter.com/Lakers/status/1623184327260651520,,99,719,9054,507676.0
2023-02-07 01:35:28+00:00,813286,BarackObama,1622770990710235136,"The scale of devastation after the earthquakes in Türkiye and Syria is almost unimaginable. Michelle and I are thinking of the thousands of people who have been affected, including Syrian refugees. Here are some resources for anyone looking to help.",,https://twitter.com/ObamaFoundation/status/1622735884914159617,,1153,2546,14046,3300020.0
2023-02-01 22:01:41+00:00,813286,BarackObama,1620905252533997568,"At my last Black History Month celebration at the White House, we had folks of all ages come together to celebrate—including Clark Reynolds. I hope we'll continue to build a brighter future for young people like him. https://t.co/H9NagqrqmW",,,,632,1602,12901,1266352.0
2023-02-01 22:01:41+00:00,813286,BarackObama,1620905250742730756,"Black History Month is about the shared experience of all Black Americans whose lives have shaped, challenged, and ultimately strengthened America.",,,,2977,5844,45191,3422603.0
2023-01-28 18:15:25+00:00,813286,BarackObama,1619398759175319553,"Along with mourning Tyre and supporting his family, it’s up to all of us to mobilize for lasting change. To learn more about how communities can reimagine public safety to prevent both crime and injustice, go to https://t.co/I39Nsel4vs.",,,,1136,3487,17376,1783484.0
2023-01-28 18:15:09+00:00,813286,BarackObama,1619398691621584898,"The vicious, unjustified beating of Tyre Nichols and his ultimate death at the hands of five Memphis police officers is just the latest, painful reminder of how far America still has to go in fixing how we police our streets. https://t.co/ITmrNNJhiT",,,,6736,15659,107289,10077071.0
2023-01-27 14:39:14+00:00,813286,BarackObama,1618981966891864065,"I asked Jeff Zients to handle some of our toughest challenges and, without fail, his leadership proved invaluable. He led my economic team as we pushed our most progressive economic policies, and I know he’ll serve @POTUS and the American people well in this new role.",,,,365,796,5765,988697.0
2023-01-27 14:39:14+00:00,813286,BarackObama,1618981965117652992,"Being @WHCOS is never easy, but Ron Klain has done an outstanding job. From distributing millions of vaccines to passing a bipartisan infrastructure bill, Ron has helped @POTUS keep his promises.",,,,1642,2134,21499,2844602.0
2023-01-25 15:15:28+00:00,813286,BarackObama,1618266306624749569,"We believe that if young people who are passionate about public service get financial aid for college, exposure to travel, and the networks they need to make a difference, the sky's the limit.

I hope you'll apply by March 22. https://t.co/IGJNIOwmkI",,,,234,467,2707,864902.0
2023-01-25 15:15:00+00:00,813286,BarackObama,1618266190652084224,".@Bchesky and I were excited to meet with the inaugural class of Voyager Scholarship recipients at our Summit last year.

And we're proud to announce that applications for the second class of Voyagers are now open: https://t.co/rbtrjAlgPe https://t.co/XCmwGPIBP4",,,,499,798,5828,1380024.0
2023-01-22 15:00:43+00:00,813286,BarackObama,1617175432541114368,I hope you’ll join with the activists who’ve been sounding the alarm on this issue for years — and act. Stand with them at a local protest. Volunteer with them on a campaign. Donate to their causes. And vote in every election for candidates who will support reproductive rights.,,,,1074,1541,11479,1500606.0
2023-01-22 15:00:43+00:00,813286,BarackObama,1617175430900994051,"On what would have been the 50th anniversary of Roe v. Wade, we’re reminded that progress can move backward. And that means we’ve got to recommit to doing our part to protect and expand reproductive rights for families today — and for generations to come.",,,,12077,16305,103710,9102274.0
2023-01-21 00:03:49+00:00,813286,BarackObama,1616587330701123584,"Prime Minister @JacindaArdern has guided New Zealand through crises and seized opportunities by leading with foresight, integrity and empathy. Her country is better off because of her remarkable leadership—and the rest of us are too. https://t.co/3Mx2iYCnsE",,,,9382,8573,105052,7455964.0
2023-01-20 22:03:27+00:00,813286,BarackObama,1616557042625400848,"Proud to see @SecBlinken visiting my hometown of Chicago! The Ukrainian community has always been a big part of what makes our city special—and today, with Ukraine on democracy’s frontline, that's as true as it's ever been.",,https://twitter.com/SecBlinken/status/1616496394814251010,,371,748,4795,1664201.0
2023-01-20 19:32:49+00:00,813286,BarackObama,1616519132035403776,All this while solidifying our alliances and offering a guiding hand during a time of increasing global conflict and upheaval. I’m grateful for all that President Biden and Vice President Harris have done for the American people. And I know they’re just getting started.,,,,446,1095,7182,882791.0
2023-01-20 19:32:48+00:00,813286,BarackObama,1616519130965835781,"And for the first time in nearly 30 years, Congress was able to pass significant gun safety legislation to help save lives.",,,,256,944,7602,1148093.0
2023-01-20 19:32:48+00:00,813286,BarackObama,1616519129778847758,"Under the leadership of the Biden-Harris administration, our economy has added more than 10.7 million jobs. President Biden also worked across the aisle to rebuild our infrastructure and invest in American manufacturing.",,,,237,795,5360,598763.0
2023-01-20 19:32:48+00:00,813286,BarackObama,1616519128390459392,They’ve strengthened the Affordable Care Act. They’ve lowered health care costs for seniors. They’ve capped the costs of insulin. They’ve distributed hundreds of millions of free vaccines.,,,,342,804,5125,461168.0
2023-01-20 19:32:47+00:00,813286,BarackObama,1616519126469742592,Today marks two years since the Biden-Harris administration began. I’ve been reflecting on how fortunate we’ve been to have the steady leadership of @POTUS and @VP—and all the public servants working to deliver for folks across the country. https://t.co/6w23hOPdnt,,,,14184,10795,95752,8638984.0
2023-01-18 18:00:06+00:00,813286,BarackObama,1615771022862548995,"Applications are now open for our new @ObamaFoundation Leaders USA program.

We're looking for passionate emerging leaders from every corner of the country, ages 24 to 45, who are making an impact in their community.

I hope you'll apply by February 3 at https://t.co/xH55hkIkMI. https://t.co/4RuS240Wd4",,,,593,1207,5741,1238732.0
2023-01-17 14:02:32+00:00,813286,BarackObama,1615348849240834048,"Happy birthday, @MichelleObama. You make every day brighter — and somehow keep looking better! https://t.co/hJwQy4YCSm",,,,9150,17030,331970,13388976.0
2023-01-16 21:33:50+00:00,813286,BarackObama,1615100038409248769,"Today we pay tribute to the extraordinary life and legacy of Dr. King, and reflect on the lessons he taught us. Thanks to everyone who joined the @ObamaFoundation to lend a hand in Chicago. https://t.co/06Xb4aRFAJ",,,,653,1872,17237,1631019.0
2023-01-13 21:30:43+00:00,813286,BarackObama,1614012089315610636,"If you need to get covered, head over to https://t.co/DEjP7PTKgn. Open enrollment ends this Sunday, January 15.",,,,288,913,4439,1018226.0
2023-01-13 21:30:43+00:00,813286,BarackObama,1614012087159726081,I’ll always be proud to have my name associated with a program that’s helping folks get the health care they need.  https://t.co/mnOTx4jdOA,,,,1530,1662,15849,1786550.0
2023-01-12 16:30:25+00:00,813286,BarackObama,1613574125838110721,"This week, Illinois joined states across the country in passing a historic gun violence prevention package. This would not have been possible without the work of grassroots organizers, survivors and their families, and lawmakers who channeled their anguish into bold action.",,,,4912,3769,28083,2614618.0
2023-01-10 22:37:04+00:00,813286,BarackObama,1612941621959573507,"If you haven't already, I hope you’ll take some time to watch Descendant on @Netflix. It's an important documentary that shares the story of the descendants of the Clotilda, the last known ship carrying enslaved folks from Africa, as they uncover the truth about the past. https://t.co/GQGDoGvwKQ",,,,357,1372,8690,1585669.0
2023-01-10 22:37:03+00:00,813286,BarackObama,1612941617320656896,"Last fall, visual artist Adam Davis captured tintype photos of the descendants of Africatown during the premiere of the @HGMedia documentary Descendant. He recently took one of me, too. These photos were inspired by the images taken of a Clotilda survivor, Cudjoe Lewis. https://t.co/ocXP8K8AkZ",,,,706,1661,17647,3279501.0
2023-01-10 00:45:16+00:00,813286,BarackObama,1612611495560417280,"The entire world has a stake in the success of Brazil’s democracy. Together, we must reject any effort to overturn or disrupt the will of the Brazilian people and affirm the peaceful transfer of power as a cornerstone of democracy.",,,,18106,18129,178989,14697220.0
2023-01-03 15:30:22+00:00,813286,BarackObama,1610297526477025288,"15 years ago today, our campaign won the Iowa caucuses. I’ll always be grateful to the people who organized across the state, and built the relationships that made it all possible.

I recently sat down with six organizers to talk about that time and what they’ve been up to since. https://t.co/2fghTvMdLn",,,,1604,2306,20819,2896542.0
