tweetDate,userId,userName,tweetId,tweetText,retweetedTweet,quotedTweet,hashtag,replyCount,retweetCount,likeCount,viewCount
2023-05-30 05:33:40+00:00,18839785,narendramodi,1663418374884569088,"Best wishes on Goa Statehood Day! Goa, an exquisite blend of serenity and vibrancy, continues to inspire with its unique culture and enduring spirit. I pray for the well-being and prosperity of Goans and hope they continue to strengthen India’s development trajectory.",,,,270,2229,8846,419661.0
2023-05-30 03:40:11+00:00,18839785,narendramodi,1663389817634455552,"9 years of unwavering dedication to the nation’s growth. 

I invite everyone to visit this site https://t.co/jWxyZLPPcU to get a glimpse of our development journey. It also gives an opportunity to highlight how people have benefited from various Government schemes. #9YearsOfSeva",,,['9YearsOfSeva'],1095,6487,25568,1221707.0
2023-05-30 03:39:36+00:00,18839785,narendramodi,1663389671802667009,"Today, as we complete 9 years in service to the nation, I am filled with humility and gratitude. Every decision made, every action taken, has been guided by the desire to improve the lives of people. We will keep working even harder to build a developed India. #9YearsOfSeva",,,['9YearsOfSeva'],4022,11682,63194,2699213.0
2023-05-29 10:43:06+00:00,18839785,narendramodi,1663133861406973952,The artistic excellence in the new Parliament building is a testament to our nation's rich cultural heritage. It brilliantly encapsulates the history and diversity of India. #MyParliamentMyPride,,https://twitter.com/iKabirBedi/status/1663128727663046657,['MyParliamentMyPride'],765,4531,22433,1310007.0
2023-05-29 10:39:27+00:00,18839785,narendramodi,1663132941114044416,"भारतीय रेल आज दिलों को जोड़ने, समाज को जोड़ने और लोगों को अवसरों से जोड़ने का भी एक सशक्त माध्यम बन रही है। https://t.co/5qDa2oYHIt",,,,634,3306,10950,455690.0
2023-05-29 10:39:08+00:00,18839785,narendramodi,1663132863078735874,"For several decades, the task of connecting the states of North East was consistently neglected. After 2014, we gave utmost priority to this. It has transformed the region greatly. https://t.co/Z3QWJfPVeN",,,,324,2594,8166,382632.0
2023-05-29 10:38:44+00:00,18839785,narendramodi,1663132762939830273,"In the past 9 years, the country has achieved many accomplishments that were difficult to even imagine in the earlier times. https://t.co/2xCKra1t5F",,,,1352,5022,20960,1039527.0
2023-05-29 10:37:50+00:00,18839785,narendramodi,1663132533653946369,"A significant day for Assam with the launch of the first Vande Bharat Express, complemented by two more major achievements in rail connectivity. https://t.co/wenqSjq9wD",,,,301,2891,9692,463234.0
2023-05-29 06:54:03+00:00,18839785,narendramodi,1663076219053547520,"Northeast gets its first Vande Bharat Express today. It will boost tourism, enhance connectivity. https://t.co/6DpRIeQUjg",,,,844,5140,22218,985830.0
2023-05-29 03:50:49+00:00,18839785,narendramodi,1663030103830298625,Congratulations @RTErdogan on re-election as the President of Türkiye! I am confident that our bilateral ties and cooperation on global issues will continue to grow in the coming times.,,,,875,2932,18270,1219042.0
2023-05-28 16:06:17+00:00,18839785,narendramodi,1662852803327561729,Had a constructive meeting with BJP CMs and Deputy CMs today. We discussed ways for accelerating development and ensuring the welfare of our citizens. They shared their valuable insights during the meeting as well. https://t.co/FHNJ74Oxn3,,,,1470,6117,34120,1916052.0
2023-05-28 15:24:36+00:00,18839785,narendramodi,1662842316074414080,"I am delighted to flag off Assam’s first Vande Bharat Express tomorrow, 29th May, at 12 noon. This state-of-the-art train embodies our commitment to providing speed, comfort and enhanced connectivity. 
It will also boost tourism and enrich socio-economic development.",,,,968,4400,23409,951463.0
2023-05-28 14:02:33+00:00,18839785,narendramodi,1662821665179594752,"Here are key moments from the grand inauguration of our new Parliament building. A milestone in our nation's journey, it radiates the hopes and aspirations of 140 crore Indians. https://t.co/OQM7HKPa5R",,,,3062,15215,70167,2255228.0
2023-05-28 13:44:11+00:00,18839785,narendramodi,1662817042960089089,"India is home to excellent museums, which highlight different facets of the past. Share your experiences at museums using #MuseumMemories so that we can popularise a culture of visiting museums. https://t.co/91jt38Z56g",,,['MuseumMemories'],323,2923,9609,423017.0
2023-05-28 13:39:57+00:00,18839785,narendramodi,1662815979569827841,"India remembers the great Veer Savarkar on his Jayanti. A devout patriot, he was also passionate about social reforms and inculcating a spirit of self-confidence among our people. #MannKiBaat https://t.co/F0royJktiB",,,['MannKiBaat'],491,3825,13185,566464.0
2023-05-28 13:29:53+00:00,18839785,narendramodi,1662813443198705669,"Every summer, we highlight the importance of water conservation during #MannKiBaat. This time, we discussed innovative StartUps working in this area. https://t.co/ENpoW2RHDS",,,['MannKiBaat'],238,2453,7604,361601.0
2023-05-28 13:28:37+00:00,18839785,narendramodi,1662813124532264961,"On the special occasion of his birth centenary, paid homage to the great NTR and highlighted his contribution to the world of films and politics. #MannKiBaat https://t.co/HGx9wlNLIa",,,['MannKiBaat'],160,3013,10081,404985.0
2023-05-28 13:28:10+00:00,18839785,narendramodi,1662813011072147456,"మహనీయుడు ఎన్టీఆర్ శత జయంతి సందర్భంగా ఆయనకు నివాళులు అర్పించడం జరిగింది. చలన చిత్ర , రాజకీయ ప్రపంచానికి ఆయన అందించిన సేవలను ఈ సందర్భంగా కొనియాడడం జరిగింది.
#MannKiBaat https://t.co/OT87p5af8v",,,['MannKiBaat'],140,3254,9240,415725.0
2023-05-28 13:26:52+00:00,18839785,narendramodi,1662812683807375360,"वेंकटेश्वर कोऑपरेटिव्ह फार्म  हा श्री शिवाजी शामराव डोळे  यांनी सहकारी चळवळ मजबूत करण्याच्या तसेच स्थानिक समुदायांचे सक्षमीकरण करण्याच्या दिशेने केलेला वैशिष्ट्यपूर्ण प्रयत्न आहे. जय जवान, जय किसान या संकल्पनेचे हे अगदी उत्तम प्रकटीकरण आहे. #MannKiBaat https://t.co/2vlovMb1YS",,,['MannKiBaat'],103,1831,5366,267783.0
2023-05-28 13:26:33+00:00,18839785,narendramodi,1662812607693348865,"Venkateshwara Cooperative Farm is a unique effort by Shri Shivaji Shamrao Dole towards strengthening cooperatives and empowering local communities. It is a perfect manifestation of the spirit of Jai Jawan, Jai Kisan. #MannKiBaat https://t.co/RI8OAgYH9m",,,['MannKiBaat'],146,2052,6065,306402.0
2023-05-28 13:25:22+00:00,18839785,narendramodi,1662812310216531968,"Vishakha Singh from Bihar greatly admires Tamil culture, cuisine and the people. Hear her Yuva Sangam experiences… #MannKiBaat https://t.co/6zqiLi9vrH",,,['MannKiBaat'],146,2206,6914,309615.0
2023-05-28 13:24:50+00:00,18839785,narendramodi,1662812174157484032,"பீகாரைச் சேர்ந்த விஷாகா சிங் தமிழ்க் கலாச்சாரம், உணவுகள் மற்றும் மக்களை வியந்து பாராட்டுகிறார். அவருடைய யுவ சங்கமத்தின் அனுபவத்தைக் கேளுங்கள். #MannKiBaat https://t.co/P76DW8At6m",,,['MannKiBaat'],94,1459,4335,245946.0
2023-05-28 13:24:14+00:00,18839785,narendramodi,1662812021044449280,"बिहार की बिटिया विशाखा सिंह तमिलनाडु की संस्कृति, खान-पान और वहां के लोगों के स्नेह से अभिभूत हो गईं। सुनिए, युवा संगम को लेकर उनका बेहतरीन अनुभव… #MannKiBaat https://t.co/r1Ed39FvYk",,,['MannKiBaat'],173,2187,6519,279086.0
2023-05-28 13:23:29+00:00,18839785,narendramodi,1662811835643592706,"During #MannKiBaat, Gyamar Nyokum from Arunachal Pradesh recalled his experiences in Rajasthan thanks to Yuva Sangam. He also found similarities between Arunachal Pradesh and Rajasthan…. https://t.co/3nSnCkdfJ2",,,['MannKiBaat'],131,1926,5390,256630.0
2023-05-28 13:23:04+00:00,18839785,narendramodi,1662811730748243968,#MannKiBaat के दौरान अरुणाचल प्रदेश के युवा ग्यामर न्योकुम ने राजस्थान में युवा संगम के अपने यादगार अनुभव को साझा करते हुए बताया कि दोनों राज्यों में कितनी अद्भुत समानताएं हैं। https://t.co/mD1wqdx018,,,['MannKiBaat'],112,2010,5692,251236.0
2023-05-28 11:02:12+00:00,18839785,narendramodi,1662776277290344448,"संसद की नई इमारत इस बात का जीवंत प्रतीक है कि 21वीं सदी का नया भारत गुलामी की सोच को पीछे छोड़, अपने प्राचीन गौरव और वैभव को तेजी से हासिल करने में जुटा है। https://t.co/8skZKYqq5P",,,,993,5846,18831,571069.0
2023-05-28 11:01:49+00:00,18839785,narendramodi,1662776181584969729,"मुक्त मातृभूमि को नवीन मान चाहिए।
नवीन पर्व के लिए, नवीन प्राण चाहिए। https://t.co/pRZmTs1RcP",,,,881,7559,27646,717795.0
2023-05-28 11:01:37+00:00,18839785,narendramodi,1662776132628774912,"यह हमारा सौभाग्य है कि हम पवित्र सेंगोल की गरिमा लौटा सके हैं। मुझे विश्वास है कि इससे हम सभी को कर्तव्यपथ, सेवापथ और राष्ट्रपथ पर आगे बढ़ने की प्रेरणा मिलती रहेगी। https://t.co/uh9UUjifmk",,,,561,5212,17254,526684.0
2023-05-28 11:01:14+00:00,18839785,narendramodi,1662776037728481281,"नया जोश है, नई उमंग है।

नया सफर है, नई सोच है।

दिशा नई है, दृष्टि नई है।

संकल्प नया है, विश्वास नया है। https://t.co/C1t0ClzFOL",,,,2865,13323,56134,1769311.0
2023-05-28 11:00:37+00:00,18839785,narendramodi,1662775881738117124,"हर देश की विकास यात्रा में कुछ तारीखें इतिहास का अमिट हस्ताक्षर बन जाती हैं। अमृतकाल में 28 मई, 2023 का आज का यह दिन ऐसा ही एक शुभ अवसर है, जब भारत के लोगों ने अपने लोकतंत्र को संसद के नए भवन का उपहार दिया है। https://t.co/JIDQDEyXNT",,,,465,4191,12654,406929.0
2023-05-28 08:56:48+00:00,18839785,narendramodi,1662744723239608325,"Today, as we inaugurate the new building of our Parliament, we honour the Shramiks for their tireless dedication and craftsmanship. https://t.co/8FQOWTaFhA",,,,958,7262,35654,1014579.0
2023-05-28 08:34:51+00:00,18839785,narendramodi,1662739199236378625,"Delighted to see Sengol being recognized at the inauguration of the new building of the Indian Parliament. Its august presence illustrates how heritage and progress merge beautifully, giving us added inspiration to fulfil people’s aspirations. https://t.co/LurlM4opbo",,,,1730,12241,59500,1763421.0
2023-05-28 07:25:07+00:00,18839785,narendramodi,1662721648305508353,The new Parliament House is a reflection of the aspirations of new India. https://t.co/qfDGsghJgF,,,,2353,13110,52621,2903226.0
2023-05-28 05:30:05+00:00,18839785,narendramodi,1662692698325757952,Sharing this month's #MannKiBaat. Do tune in! https://t.co/oAI7fthh6q,,,['MannKiBaat'],752,5888,19228,957442.0
2023-05-28 05:00:43+00:00,18839785,narendramodi,1662685308587220992,Tune in at 11 AM for the 101st #MannKiBaat programme. https://t.co/gwb2R6sdMj,,,['MannKiBaat'],414,3288,12815,525117.0
2023-05-28 04:59:19+00:00,18839785,narendramodi,1662684955787542528,"As the new building of India’s Parliament is inaugurated, our hearts and minds are filled with pride, hope and promise. May this iconic building be a cradle of empowerment, igniting dreams and nurturing them into reality. May it propel our great nation to new heights of progress. https://t.co/zzGuRoHrUS",,,,1959,13765,59572,1828507.0
2023-05-28 04:58:27+00:00,18839785,narendramodi,1662684738296107008,"आज का दिन हम सभी देशवासियों के लिए अविस्मरणीय है। संसद का नया भवन हम सभी को गर्व और उम्मीदों से भर देने वाला है। मुझे पूर्ण विश्वास है कि यह दिव्य और भव्य इमारत जन-जन के सशक्तिकरण के साथ ही, राष्ट्र की समृद्धि और सामर्थ्य को नई गति और शक्ति प्रदान करेगी। https://t.co/aOReN4JiF4",,,,4823,22685,105706,2709098.0
2023-05-27 18:21:44+00:00,18839785,narendramodi,1662524502033711104,தமிழ்நாட்டின் புகழ்பெற்ற கலாச்சாரத்தில் ஒட்டுமொத்த தேசமும் பெருமை கொள்கிறது.  புதிய நாடாளுமன்றக் கட்டிடத்தில் இந்த தலைசிறந்த மாநிலத்தின் கலாச்சாரம் பெருமைக்குரிய இடத்தைப் பெறுவது உண்மையிலேயே மகிழ்ச்சி அளிக்கிறது. #MyParliamentMyPride,,https://twitter.com/rajinikanth/status/1662490124893196288,['MyParliamentMyPride'],524,5383,20101,1236259.0
2023-05-27 18:10:50+00:00,18839785,narendramodi,1662521762125606912,"You have conveyed your thoughts very well. 

Our new Parliament is truly a beacon of our democracy. It reflects the nation's rich heritage and the vibrant aspirations for the future. #MyParliamentMyPride",,https://twitter.com/akshaykumar/status/1662475021972025345,['MyParliamentMyPride'],831,7034,38072,1475257.0
2023-05-27 18:08:58+00:00,18839785,narendramodi,1662521291109453825,"Beautifully expressed! 

The new Parliament building is a symbol of democratic strength and progress. It blends tradition with modernity. #MyParliamentMyPride",,https://twitter.com/iamsrk/status/1662506616317693952,['MyParliamentMyPride'],1596,10695,69362,3006154.0
2023-05-27 18:01:48+00:00,18839785,narendramodi,1662519485662896129,नए संसद भवन के प्रति आपकी भावनाएं युवाओं की कल्पना को एक नई उड़ान देने वाली हैं। #MyParliamentMyPride,,https://twitter.com/ajeetbharti/status/1662485580746469376,['MyParliamentMyPride'],1400,9812,46701,2065405.0
2023-05-27 17:01:03+00:00,18839785,narendramodi,1662504199354187778,Feel very blessed that I had the opportunity to welcome the respected Adheenams to my residence. https://t.co/ozDvbDKQ8I,,,,2118,15733,80398,2496160.0
2023-05-27 16:52:58+00:00,18839785,narendramodi,1662502165871726593,Chaired the 8th Governing Council Meeting of @NITIAayog. Discussed various aspects of how we can collectively realise the dream of a Viksit Bharat. Also discussed numerous initiatives which will boost growth and ‘Ease of Living.’ https://t.co/TQ6WeNs8eq https://t.co/3IO0dTWE53,,,,526,6098,35908,1086469.0
2023-05-27 16:08:05+00:00,18839785,narendramodi,1662490867972853762,"माननीय लोकसभा अध्यक्ष जी के ये उद्गार भारतीय लोकतंत्र की विरासत को और सशक्त बनाने वाले हैं, अमृतकाल में संकल्प से सिद्धि की यात्रा को नई गति देने वाले हैं।",,https://twitter.com/ombirlakota/status/1662362453513232385,,483,4215,18533,749326.0
2023-05-27 16:05:31+00:00,18839785,narendramodi,1662490224465960960,नए संसद भवन को लेकर आपकी ये भावनाएं हर किसी को उमंग और उत्साह से भर देने वाली हैं।,,https://twitter.com/manojmuntashir/status/1662437632046170112,,513,5347,25554,1024354.0
2023-05-27 16:04:05+00:00,18839785,narendramodi,1662489862438813699,"आपकी कविता में व्यक्त यह वो भावना है, जो लोकतंत्र के मंदिर में जन-जन की आस्था को और प्रगाढ़ करने वाली है।",,https://twitter.com/AnupamPKher/status/1662442636958130176,,426,5556,29302,1042235.0
2023-05-27 15:42:44+00:00,18839785,narendramodi,1662484489380171777,Privileged to seek the blessings of Adheenams.  https://t.co/gfKMjbpbf2,,,,955,7022,25886,1079536.0
2023-05-27 07:32:54+00:00,18839785,narendramodi,1662361220681179142,Several people are expressing their joy on #MyParliamentMyPride. Through very emotional voice-overs they are conveying a spirit of pride that our nation is getting a new Parliament which will keep working to fulfil people’s aspirations with more vigour.,,,['MyParliamentMyPride'],1236,5278,18589,855440.0
2023-05-27 07:32:09+00:00,18839785,narendramodi,1662361030649950208,May this Temple of Democracy continue strengthening India’s development trajectory and empowering millions. #MyParliamentMyPride,,https://twitter.com/HardeepSPuri/status/1662118312330039297,['MyParliamentMyPride'],767,5544,23413,1198484.0
2023-05-27 07:20:12+00:00,18839785,narendramodi,1662358023254466561,I am truly humbled to have got the opportunity to fulfil the aspirations of 140 crore Indians.,,https://twitter.com/smitabarooah/status/1662318032436224002,,604,2855,13567,722388.0
2023-05-27 07:19:18+00:00,18839785,narendramodi,1662357796183220224,You have highlighted key infrastructure and ‘Ease of Living’ projects which have been very impactful at the grassroots level.,,https://twitter.com/centerofright/status/1662315390662483968,,134,1863,6657,422646.0
2023-05-27 07:18:20+00:00,18839785,narendramodi,1662357553953775617,The NDA Government has made numerous efforts to transform lives and add momentum to India’s development journey.,,https://twitter.com/chandeltweets/status/1662301882914869255,,188,1781,6262,546255.0
2023-05-27 07:18:00+00:00,18839785,narendramodi,1662357469585354752,Our accomplishments have been possible because the people of India have elected a stable government which has been able to deliver on key promises. This unparalleled support is a source of great strength.,,https://twitter.com/AbhishBanerj/status/1662294104317784065,,186,2012,7536,463614.0
2023-05-27 07:17:26+00:00,18839785,narendramodi,1662357327733981191,We have covered much ground in the last 9 years and we want to do even more in the times to come so that we can build a strong and prosperous India in the Amrit Kaal.,,https://twitter.com/ajitdatta/status/1662277966129414145,,401,3082,14183,815845.0
2023-05-27 07:16:49+00:00,18839785,narendramodi,1662357173341675520,"Since morning, I am seeing many Tweets on #9YearsOfModiGovernment in which people are highlighting what they have appreciated about our Government since 2014. It is always humbling to receive such affection and it also gives me added strength to work even harder for the people.",,,['9YearsOfModiGovernment'],5166,11672,67068,2313837.0
2023-05-27 02:42:29+00:00,18839785,narendramodi,1662288135265591297,Birthday greetings to Shri @nitin_gadkari Ji. His passion towards infrastructure creation is reflected in his great efforts to expand India’s roads network. May he be blessed with a long and healthy life.,,,,1336,4306,24942,1279646.0
2023-05-27 02:31:44+00:00,18839785,narendramodi,1662285429922738176,"On his death anniversary, I pay tributes to our former PM Pandit Jawaharlal Nehru.",,,,1216,2771,26799,1654657.0
2023-05-26 15:59:24+00:00,18839785,narendramodi,1662126294295822336,"बहुत-बहुत बधाई! कानपुर एयरपोर्ट पर सुविधाओं का यह विस्तार जहां लोगों के हवाई सफर को और ज्यादा आसान बनाएगा, वहीं इससे कई नए अवसरों का भी निर्माण होगा।",,https://twitter.com/myogiadityanath/status/1662060981533696001,,444,3733,16211,667917.0
2023-05-26 15:56:32+00:00,18839785,narendramodi,1662125574284820480,Good news for connectivity and tourism.,,https://twitter.com/AshwiniVaishnaw/status/1661425797360680961,,1043,6399,36958,1187614.0
2023-05-26 12:12:13+00:00,18839785,narendramodi,1662069125257269252,"The new Parliament building will make every Indian proud. This video offers a glimpse of this iconic building. I have a special request- share this video with your own voice-over, which conveys your thoughts. I will re-Tweet some of them. Don’t forget to use #MyParliamentMyPride. https://t.co/yEt4F38e8E",,,['MyParliamentMyPride'],12478,43562,135050,6905928.0
2023-05-25 15:39:50+00:00,18839785,narendramodi,1661758985777676291,Next generation infrastructure which will boost ‘Ease of Living’ for people.,,https://twitter.com/Dev_Fadnavis/status/1661666082791489536,,597,3366,13656,916233.0
2023-05-25 15:38:04+00:00,18839785,narendramodi,1661758540615229443,"ये करोड़ों देशवासियों का प्रेम और विश्वास ही है, जो मुझे नई ऊर्जा से भर देता है और हर पल देश सेवा के लिए प्रेरित करता है।",,https://twitter.com/RubikaLiyaquat/status/1661562967580717056,,3538,11921,64352,4124278.0
2023-05-25 13:55:46+00:00,18839785,narendramodi,1661732793699958786,My best wishes to the young friends taking part in the Khelo India University Games being held in Uttar Pradesh. https://t.co/jVtu3eWinC,,,,582,4638,20881,832163.0
2023-05-25 12:19:19+00:00,18839785,narendramodi,1661708522420326400,"उत्तराखंड में रेल नेटवर्क का शत-प्रतिशत विद्युतीकरण हुआ है। आधुनिक रेल कनेक्टिविटी से न सिर्फ राज्य में टूरिज्म और रोजगार के अवसर बढ़ेंगे, बल्कि ये राष्ट्ररक्षा में जुटे हमारे सैनिकों के भी बहुत काम आएगी। https://t.co/CkKWctHGaP",,,,421,3152,9814,389985.0
2023-05-25 12:19:10+00:00,18839785,narendramodi,1661708484377968646,देवभूमि में बीजेपी सरकार का पूरा जोर विकास के नवरत्नों पर है और ये नवरत्न हैं… https://t.co/oYN7RXaZDa,,,,646,4162,15598,528677.0
2023-05-25 12:19:00+00:00,18839785,narendramodi,1661708444762767360,उत्तराखंड की डबल इंजन सरकार आज देवभूमि की पहचान को संरक्षित करते हुए विकास के पथ पर निरंतर आगे बढ़ रही है। बाबा केदार के आशीर्वाद से ये दशक उत्तराखंड का दशक होगा। https://t.co/zNf3v9JZaQ,,,,345,3062,10130,397886.0
2023-05-25 11:31:00+00:00,18839785,narendramodi,1661696364672319488,Sharing my remarks at the Rozgar Mela in Assam. Congratulations to the newly inducted appointees. https://t.co/AsgXEOBo65,,,,504,4020,16232,763854.0
2023-05-25 05:48:21+00:00,18839785,narendramodi,1661610130734186497,Delighted to flag off the Delhi-Dehradun Vande Bharat Express. It will ensure 'Ease of Travel' as well as greater comfort for the citizens. https://t.co/NLpcRCHvQW,,,,760,5239,20615,842025.0
2023-05-25 01:26:03+00:00,18839785,narendramodi,1661544124502114306,"Uttarakhand’s connectivity is all set to get a big boost. At 11 AM today, I will be flagging off the Vande Bharat Express between Delhi and Dehradun. Making the occasion even more special is the feat of 100% electrification of Uttarakhand’s rail tracks. Do join the programme.",,,,733,3963,19352,900617.0
2023-05-25 00:31:14+00:00,18839785,narendramodi,1661530327335202816,Thankful for the warm welcome at Delhi airport. https://t.co/RwsWaDsCl1,,,,1375,7007,37957,1185570.0
2023-05-24 11:34:38+00:00,18839785,narendramodi,1661334887855521803,Birthday wishes to Kerala CM Shri @pinarayivijayan Ji. May he be blessed with a long and healthy life.,,,,442,1684,10192,622242.0
2023-05-24 10:18:30+00:00,18839785,narendramodi,1661315729390731265,"I thank the people of Australia, the Australian Government and my dear friend @AlboMP for their hospitality. We will keep working towards a vibrant India-Australia friendship, which is also in the interest of global good.",,,,143,1555,4861,241548.0
2023-05-24 10:16:33+00:00,18839785,narendramodi,1661315240477470721,"From productive talks with PM @AlboMP to a historic community programme, from meeting business leaders to eminent Australians from different walks of life, it’s been an important visit which will boost the friendship between 🇮🇳 and 🇦🇺. https://t.co/5OdCl7eaPS",,,,560,4416,16838,611727.0
2023-05-24 10:14:32+00:00,18839785,narendramodi,1661314731041525762,Interacted with top CEOs during the business roundtable in Sydney. Elaborated on the business opportunities in India and the reform trajectory of our Government. Invited Australian businesses to invest in India. https://t.co/vxxCY3P5ez,,,,457,4422,22184,783458.0
2023-05-24 10:08:45+00:00,18839785,narendramodi,1661313277299920897,"With PM @AlboMP in Sydney. 

Long live India-Australia friendship! https://t.co/2KuucGV0Y3",,,,530,5549,36151,831335.0
2023-05-24 06:51:00+00:00,18839785,narendramodi,1661263511463526400,It was pleasure to meet you again. Appreciate that you are ensuring bipartisan support to India- Australia Comprehensive Strategic Partnership.,,https://twitter.com/PeterDutton_MP/status/1661205781105225734,,603,3732,23130,824818.0
2023-05-24 04:10:42+00:00,18839785,narendramodi,1661223170177912832,The India-Australia friendship is a special one! https://t.co/1w38JLHzef,,,,784,6783,36153,1087803.0
2023-05-24 04:08:52+00:00,18839785,narendramodi,1661222708313739264,Delighted to meet Governor General David Hurley and discuss India-Australia relations. Stronger ties between our nations will contribute towards building a better planet. https://t.co/fo1PPVeNJF,,,,394,3437,14447,460935.0
2023-05-24 03:37:52+00:00,18839785,narendramodi,1661214908380491777,The migration and mobility agreement signed today will help our people. We also had the opportunity to discuss global issues including India’s work in the G-20 Presidency.,,,,110,1558,4983,244266.0
2023-05-24 03:37:51+00:00,18839785,narendramodi,1661214904538533889,"India and Australia are committed to take the Comprehensive Strategic Partnership to even newer heights. In today’s talks, the focus was on sectors such as mining, critical minerals, renewable energy, trade, commercial linkages and more.",,,,93,1640,5233,264297.0
