tweetDate,userId,userName,tweetId,tweetText,retweetedTweet,quotedTweet,hashtag,replyCount,retweetCount,likeCount,viewCount
2023-05-25 18:25:31+00:00,30354991,KamalaHarris,1661800680586092547,"In 2020, young voters turned out in record numbers to make a difference. https://t.co/6w7v7T4qdk",,,,1661,559,2942,362375.0
2023-05-24 20:53:01+00:00,30354991,KamalaHarris,1661475411019153411,"One year ago, 19 children and 2 educators were killed in their elementary school in Uvalde in a mass shooting carried out with a weapon of war.

We urge leaders in Congress and state legislatures to meet this and far too many heartbreaking moments not just with words, but action.",,,,1067,591,3332,361726.0
2023-05-23 20:02:06+00:00,30354991,KamalaHarris,1661100209697443840,"When President Biden and I took office, we vowed to rebuild America’s manufacturing sector, bring jobs back from overseas, strengthen our supply chains, and build in America.

And we have kept that promise by investing hundreds of billions of dollars in American manufacturing. https://t.co/CThOLGh51F",,,,3208,1048,5754,567829.0
2023-05-23 15:47:30+00:00,30354991,KamalaHarris,1661036139086528519,"12.7 million jobs have been created since we took office
253,000 jobs were added last month
The unemployment rate fell to 3.4%

While we have more work to do, we are building our economy from the bottom up and the middle out. https://t.co/CCEQe14z9h",,,,1423,677,3488,767776.0
2023-05-22 23:24:00+00:00,30354991,KamalaHarris,1660788632238583809,"Congress must send a bill to President @JoeBiden that bans assault weapons and high-capacity magazines, implements universal background checks, and helps keep guns out of the hands of people who are a danger to themselves and others.  

We need action.",,,,4533,1147,6787,639330.0
2023-05-22 19:40:06+00:00,30354991,KamalaHarris,1660732285237317638,"Since we took office, a record number of Americans have applied to start a small business.

President @JoeBiden and I will continue to fight to ensure every aspiring small business owner in our nation has the opportunity not only to survive but thrive. https://t.co/f9mFKiOlE7",,,,759,497,3162,374824.0
2023-05-22 17:10:05+00:00,30354991,KamalaHarris,1660694532994809856,"The Inflation Reduction Act is bringing down health care and energy costs, protecting our planet, and ensuring every community has the opportunity to thrive. Now, congressional Republicans want to repeal the essential parts of it.

We won’t let them.",,,,1600,528,2533,376643.0
2023-05-21 22:41:05+00:00,30354991,KamalaHarris,1660415444518313984,"Created over 12 million jobs.
Capped insulin at $35/month for seniors.
Passed the largest climate investment ever.
Made historic infrastructure investments.
Protected marriage equality in federal law.

We've made progress, but there’s still much more to do.

Let’s finish the job. https://t.co/8rbwS58A8y",,,,5779,1995,10774,984601.0
2023-05-21 16:58:00+00:00,30354991,KamalaHarris,1660329104510427138,"President @JoeBiden signed the most significant gun safety legislation in 30 years and implemented important executive actions, but more must be done–including banning assault weapons and high-capacity magazines.",,,,1230,635,3797,415675.0
2023-05-21 15:00:13+00:00,30354991,KamalaHarris,1660299464110747651,There are no truer patriots than the men and women who have served our nation. https://t.co/q7nNBKJxjA,,,,3143,1462,10729,1014722.0
2023-05-20 21:33:00+00:00,30354991,KamalaHarris,1660035922614796291,"President Biden and I have taken historic action to expand access to affordable, high-quality child care so every family can thrive.

Now, congressional Republicans want to slash funding for child care programs.",,,,1322,681,3207,471100.0
2023-05-20 18:31:05+00:00,30354991,KamalaHarris,1659990141849464832,Small businesses are the backbone of America’s economy. https://t.co/z0wxpoX7tT,,,,1187,441,2404,788335.0
2023-05-20 15:00:25+00:00,30354991,KamalaHarris,1659937124852875270,"Democrats are fighting for: 

The expansion of the Child Tax Credit 
Paid family and medical leave 
Affordable child care
Medicare and Social Security 
The renewal of the assault weapons ban 
The passage of the John Lewis Voting Rights Advancement Act
Our democracy https://t.co/Rrx2OdF4qY",,,,4538,1732,7257,967223.0
2023-05-19 23:58:05+00:00,30354991,KamalaHarris,1659710046660435969,"Outrageous: 217 House Republicans voted for a bill that could cut funding for veterans’ health care. 

We will keep fighting to protect and care for our nation’s heroes. https://t.co/9pEgIcIp4g",,,,2661,2057,5477,668953.0
2023-05-19 20:05:07+00:00,30354991,KamalaHarris,1659651418007937028,"In the last two years, because of @SpeakerPelosi's partnership, President Biden and I have made historic progress: the largest economic recovery since FDR, the largest infrastructure investments since President Eisenhower, and the largest climate investment in America's history. https://t.co/BJ5OMAhKql",,,,1998,1004,5045,452885.0
2023-05-19 15:27:46+00:00,30354991,KamalaHarris,1659581621865963520,We will not allow extremist Republicans to destroy the basic rights and principles upon which our nation was founded. https://t.co/yv4UPRQ0M1,,,,4108,898,4499,497510.0
2023-05-19 01:04:05+00:00,30354991,KamalaHarris,1659364267873783808,"All Americans deserve to be safe from gun violence.

We know the solutions to help end gun violence. The American people are not divided on this issue—a majority of gun owners support sensible reforms.

Let’s get it done. https://t.co/vwcaXoFUzJ",,,,4011,1257,7567,650892.0
2023-05-18 20:22:00+00:00,30354991,KamalaHarris,1659293280809414670,"It’s been just over a year since the Dobbs decision was leaked, and there were three words on my mind that night.

How. Dare. They.

How dare they attack our health care system, our fundamental rights, and the freedom of the women of America to make decisions about their bodies.",,,,3087,991,5801,607589.0
2023-05-18 18:49:06+00:00,30354991,KamalaHarris,1659269898390974465,"For two years, President @JoeBiden and I have fought to uphold and protect the fundamental freedoms of the American people. 

We have stood together defending freedom and democracy, civil rights, human rights, and women's rights. 

And now, we need to finish the job. https://t.co/ke17WfxMLv",,,,1681,550,3073,358448.0
2023-05-18 14:45:41+00:00,30354991,KamalaHarris,1659208640426016770,"My mother would often say “Kamala, you may be the first to do many things, make sure you are not the last.” 

I know I won’t be the last. https://t.co/2eVlgHxnHE",,,,5519,1032,9011,1089902.0
2023-05-18 00:50:36+00:00,30354991,KamalaHarris,1658998486321307649,We must stand for our country's foundational principles of freedom and liberty. https://t.co/QIknlP5hk2,,,,1865,1001,5223,524430.0
2023-05-17 19:55:01+00:00,30354991,KamalaHarris,1658924100860125194,"When we invest in small businesses, we invest in jobs, opportunity, innovation, and in America.",,,,454,280,1680,287703.0
2023-05-17 16:40:01+00:00,30354991,KamalaHarris,1658875028409049090,"Congressional Republicans want to cut funding for Medicare and Social Security. 

President @JoeBiden and I are committed to protecting these essential programs.",,,,1204,553,2393,270761.0
2023-05-17 14:45:44+00:00,30354991,KamalaHarris,1658846264870547460,"In states across our nation, extremist so-called leaders have proposed and passed laws that ban abortion. https://t.co/livs1xj14t",,,,1227,532,2346,320614.0
2023-05-17 02:30:06+00:00,30354991,KamalaHarris,1658661140254056448,"A year after the Dobbs decision was leaked, it's clear that extremist so-called leaders—as part of their national agenda—want a nationwide abortion ban.

We're not having that. https://t.co/tnedicW0bM",,,,996,709,4422,431476.0
2023-05-16 23:22:30+00:00,30354991,KamalaHarris,1658613927708590084,"With extremist Republicans attacking abortion access and reproductive rights nationwide, there's so much at stake — and we are fighting back. Tune in now as I speak to the leaders of @emilyslist.
https://t.co/WbNyAaXFmG",,,,736,702,3311,491675.0
2023-05-16 19:46:39+00:00,30354991,KamalaHarris,1658559607239766020,"In our first two years in office, President @JoeBiden and I:

Capped the cost of insulin for seniors at $35 a month
Capped the cost of prescription medication at $2,000 a year for our seniors
Passed a law to replace lead pipes throughout America

And we're just getting started.",,,,2311,590,3239,652384.0
2023-05-16 17:09:07+00:00,30354991,KamalaHarris,1658519961801719831,"Small businesses are the backbone of America’s economy. 

Their creativity, hard work, determination, and innovation create prosperity and opportunity for millions of people, helping shape the future of our country. https://t.co/j1flsmb8QT",,,,262,278,1550,285690.0
2023-05-16 14:15:09+00:00,30354991,KamalaHarris,1658476182088876034,"217 House Republicans voted for a bill that could cut up to 60,000 teaching jobs—affecting more than 25 million kids. 

Our teachers and children deserve better. https://t.co/ktQ3RGIOKQ",,,,3878,1723,5003,783087.0
2023-05-15 19:35:00+00:00,30354991,KamalaHarris,1658194288537206790,"Under President @JoeBiden, we have passed smart gun safety legislation for the first time in 30 years, but we have more to do. 

Congress must act to ban assault weapons, enact red flag laws, and require background checks.",,,,1734,551,3147,391148.0
2023-05-15 17:09:06+00:00,30354991,KamalaHarris,1658157571134431233,"America is a nation powered by the ambition and aspiration of her people.

When we lead, we build a future in which every American not only survives, but can thrive. https://t.co/fGuN2LeTt9",,,,2160,676,4361,481909.0
2023-05-14 17:54:00+00:00,30354991,KamalaHarris,1657806481893277697,"As we celebrate mothers today, let's not forget our nation's maternal health crisis.

From training doulas to extending Medicaid coverage for postpartum care from two months to one year in 31 states and D.C., we made investments to address the crisis, but more work must be done.",,,,562,518,3279,467338.0
2023-05-14 14:45:14+00:00,30354991,KamalaHarris,1657758975478079488,"My mother, Shyamala Gopalan, had two goals in her life: to raise her two daughters and end breast cancer. I am forever grateful to her and all mothers who love, raise, and inspire us. Happy Mother’s Day. https://t.co/eyG2cZx6w6",,,,971,1449,19246,895205.0
2023-05-13 23:26:05+00:00,30354991,KamalaHarris,1657527665526439937,"Record job growth.
Largest investment in climate action in history.
Manufacturing is growing faster than it has in decades.
Greatest two years of small business creation on record.

President @JoeBiden and I are delivering for working families, and we're just getting started. https://t.co/OqIZjrIkSK",,,,3106,1337,6713,677058.0
2023-05-13 18:41:00+00:00,30354991,KamalaHarris,1657455922468499456,"Since President @JoeBiden and I took office, we have seen a record number of new small business applications with more than 10.5 million applications filed.

America is seeing a small business boom.",,,,1143,472,2912,415136.0
2023-05-13 17:47:05+00:00,30354991,KamalaHarris,1657442354817560580,"Fighting for women's reproductive care is very personal to me. 

As a breast cancer researcher, my mother fought for women's health rights and the dignity women should have in the health care system.

I continue her fight. https://t.co/RhPs1J1OwD",,,,2284,1467,12757,858072.0
2023-05-12 21:10:07+00:00,30354991,KamalaHarris,1657131061476818944,"We all must build on the movement that led to Roe v. Wade. 

We must move forward and have Congress pass legislation that would put the protections of Roe v. Wade into federal law. https://t.co/KqDihvWb9e",,,,2460,1247,5913,503354.0
2023-05-12 20:16:01+00:00,30354991,KamalaHarris,1657117443842625560,"MAGA extremists have an agenda to:

Attack the right of a woman to make decisions about her own body.
Attack the right to vote.
Ban books.

Across all 50 states.

We are fighting back.",,,,10716,1690,8972,1050964.0
2023-05-12 18:28:00+00:00,30354991,KamalaHarris,1657090262949060622,"We have created more than 12.7 million new jobs. 

That’s more jobs created in the two years that we’ve been in office than any presidency has created in four.",,,,3363,746,3804,482557.0
2023-05-12 15:23:00+00:00,30354991,KamalaHarris,1657043706753560583,"This Teacher Appreciation Week and every week, I’m thankful for America’s teachers. But they deserve more than thanks.

Teachers go above and beyond their job for their students every day—they deserve higher wages and better working conditions.",,,,555,596,3212,356605.0
2023-05-11 22:00:11+00:00,30354991,KamalaHarris,1656781272562163712,"With unemployment now down to 3.4% and 253,000 jobs created in April, it's clear our economic agenda has powered a historic economic recovery.",,,,1362,599,3129,412608.0
2023-05-11 18:34:01+00:00,30354991,KamalaHarris,1656729387595603969,"A teacher should not pay more in taxes than a billion-dollar corporation. 

That's why we passed a 15% minimum tax rate for our nation's largest corporations.",,,,2354,1281,8722,635675.0
2023-05-11 16:00:21+00:00,30354991,KamalaHarris,1656690717555605505,"Ban assault weapons.
Enact red flag laws.
Require background checks.

We need leaders in Congress and state legislatures nationwide to have the courage to act and take action to end gun violence.",,,,6906,1696,9037,750998.0
2023-05-10 21:57:05+00:00,30354991,KamalaHarris,1656418105273331713,"Since President @JoeBiden and I took office, we have seen a record number of small businesses created. https://t.co/tHCKNeTjsb",,,,2348,723,4746,497101.0
2023-05-10 20:11:41+00:00,30354991,KamalaHarris,1656391578338877440,"We have passed gun safety legislation for the first time in 30 years that moves the ball forward—but we have more to do, including banning assault weapons. https://t.co/V15Ou2VESW",,,,1347,771,4293,480955.0
2023-05-10 19:54:05+00:00,30354991,KamalaHarris,1656387152006074370,"My first grade teacher, Mrs. Frances Wilson, attended my law school graduation. She is one of the many people who contributed to my becoming vice president. Like many of our nation's teachers, she sparked my love of learning and made a huge difference in my life. https://t.co/zRZsxlnZsS",,,,345,700,6296,426377.0
2023-05-10 00:44:05+00:00,30354991,KamalaHarris,1656097743721439236,Whoever loses has to wear the winning team’s jersey. https://t.co/e6KU3h7vby,,,,1915,677,8621,1179119.0
2023-05-09 21:50:31+00:00,30354991,KamalaHarris,1656054063178428425,"I had the pleasure of stopping by HR Records in DC to celebrate Small Business Week.

Mingus, Ayers, Fitzgerald and Armstrong—if you don't know, now you know! https://t.co/kevTuJMC7K",,,,993,922,7669,825981.0
2023-05-09 15:00:20+00:00,30354991,KamalaHarris,1655950839843008512,"In 2020, voters sent @JoeBiden and me to the White House. 

In 2022, we were able to help defend reproductive rights on state ballots from California to Kentucky and win races up and down the ballot. 

In 2024, let’s finish the job.",,,,2279,852,4137,415229.0
2023-05-08 19:41:05+00:00,30354991,KamalaHarris,1655659103614541842,"Through their creativity, tenacity, and determination, small business owners help create prosperity and opportunity for millions of people in our country. https://t.co/5vBQZu5AKn",,,,1276,670,4014,499092.0
2023-05-07 21:05:00+00:00,30354991,KamalaHarris,1655317833968934912,"Because the American people sent @JoeBiden to the White House in 2020, we were able to cap the cost of insulin for seniors at $35 a month. 

That’s huge.",,,,7716,1551,10487,1080528.0
2023-05-06 18:20:05+00:00,30354991,KamalaHarris,1654913944702574596,No one fights harder to build a better future for our nation than @JoeBiden. https://t.co/lOYkItGtfy,,,,8697,1980,14290,1297891.0
2023-05-05 19:58:01+00:00,30354991,KamalaHarris,1654576202529533955,"President @JoeBiden and I will continue to fight to ensure every aspiring small business owner in our nation has the opportunity to not only survive, but thrive.",,,,742,432,2688,347743.0
2023-05-05 15:46:01+00:00,30354991,KamalaHarris,1654512783294169089,"We stand for democracy. For freedom and liberty, and for justice and equality. 

I firmly believe that when you know what you stand for, you know what to fight for.  And all of this is at stake in this election.",,,,2433,674,3843,446513.0
2023-05-04 20:00:13+00:00,30354991,KamalaHarris,1654214368156942338,Let's get it done. https://t.co/2n0rocsjPK,,,,23123,7886,47221,3939957.0
2023-05-04 18:30:40+00:00,30354991,KamalaHarris,1654191832186736661,"We stand for our rights, freedoms and democracy. https://t.co/6qD5uOzOmf",,,,1653,767,3890,435132.0
2023-05-04 00:54:05+00:00,30354991,KamalaHarris,1653925932892135425,"President @JoeBiden and I will continue to fight to create opportunity in every community. 

We will continue to work to build a nation where every person, no matter where they start, can have the opportunity not only to survive but to thrive. https://t.co/JmDrJ0BoIJ",,,,4238,1786,11218,874962.0
2023-05-03 20:11:01+00:00,30354991,KamalaHarris,1653854694832238592,"Black women around the country are 3x more likely to die in connection with childbirth. 

We have been raising the issue of maternal health nationally, putting resources into training health care providers about racial bias, and uplifting the profession of doulas.",,,,1580,966,4533,510130.0
2023-05-03 15:01:08+00:00,30354991,KamalaHarris,1653776713116008448,"Our small business owners, like Mrs. Shelton, are community and civic leaders. https://t.co/oM7wRjgJxp",,,,554,456,2514,382760.0
2023-05-03 00:00:08+00:00,30354991,KamalaHarris,1653549968798502914,"A free and independent press is essential to democracy. 

This weekend, Doug and I were honored to attend the White House Correspondents’ Dinner celebrating the First Amendment and the courage of journalists around the world. https://t.co/XDbAlrnVNG",,,,4985,1060,10484,862151.0
2023-05-02 19:44:29+00:00,30354991,KamalaHarris,1653485629588623371,We stand for the right of a woman to make decisions about her own body. https://t.co/aWo1HT8dzT,,,,3829,1286,7798,873721.0
2023-05-02 18:03:06+00:00,30354991,KamalaHarris,1653460116044144640,"Small business owners are the backbone of America's economy. 

Their creativity, tenacity, and determination help create prosperity and opportunity for millions of people in our country. https://t.co/YmPsqPvdaE",,,,343,342,1819,313075.0
2023-05-02 15:58:31+00:00,30354991,KamalaHarris,1653428764804562944,This is a moment for us to stand and fight for reproductive rights. https://t.co/w90xDlt10m,,,,1732,950,4407,417206.0
2023-05-02 00:49:00+00:00,30354991,KamalaHarris,1653199878145572864,We’ve made the largest climate investment in America’s history—more than a trillion dollars in communities across our nation.,,,,2495,532,2951,465680.0
2023-05-01 21:48:05+00:00,30354991,KamalaHarris,1653154349416083461,"We’re making it easier to start and grow a small business.

Thanks to President Biden’s leadership, the last two years were the greatest years for new small business applications on record. https://t.co/8vt7oWgyNA",,,,1366,719,4415,478386.0
2023-05-01 19:39:01+00:00,30354991,KamalaHarris,1653121866016382976,"One in five Americans knows someone who died because of gun violence. 

Leaders in Congress must have the courage to step up and pass commonsense gun safety laws.",,,,3442,873,4432,535981.0
2023-05-01 17:03:01+00:00,30354991,KamalaHarris,1653082608438329359,"Through the Inflation Reduction Act, Bipartisan Infrastructure Law, and the CHIPS and Science Act, we are investing about $1 trillion into building a clean energy economy over the next 10 years.",,,,668,411,2042,345738.0
2023-05-01 16:00:54+00:00,30354991,KamalaHarris,1653066977550712833,I'm proud to run for reelection with President @JoeBiden so we can finish the job. https://t.co/x7uN8gbEKG,,,,16293,2975,26377,3737026.0
2023-05-01 00:46:00+00:00,30354991,KamalaHarris,1652836734726557700,We need federal legislation to restore the protections of Roe.,,,,6762,2155,16311,1309577.0
2023-04-30 18:01:05+00:00,30354991,KamalaHarris,1652734835729809412,"My parents met when they were students marching for justice in the Civil Rights Movement.

Some of the best movements in our country about the expansion of rights were led by students. This movement to defend our fundamental freedoms requires their leadership. https://t.co/Vy0FwxVbx7",,,,1207,816,5138,533738.0
2023-04-30 15:07:02+00:00,30354991,KamalaHarris,1652691032566267906,"President @JoeBiden and I will continue to fight to protect a woman’s freedom to make decisions about her own body and access to reproductive health care, including medication abortion. 

No one should stand between a woman and her doctor.",,,,3984,1482,9458,795870.0
2023-04-29 21:40:00+00:00,30354991,KamalaHarris,1652427539757821952,"Created more jobs in two years than any presidency has created in four. 
Unemployment is near its lowest rate in over 50 years. 

Our economic plan is working.",,,,16579,1937,11609,2215425.0
2023-04-29 18:31:00+00:00,30354991,KamalaHarris,1652379974916091905,"Leaders in the United States Congress need to have the courage to stand up to the gun lobby and the NRA. 

We need reasonable gun safety laws.",,,,4213,1284,7567,631097.0
2023-04-29 15:08:06+00:00,30354991,KamalaHarris,1652328913643745283,"President Biden and I understand the incredible challenges coastal communities face, and we'll do everything possible to help fight back. 

That's why we’re going to invest $562 million to fund climate-resilient projects in 149 coastal cities, towns, and counties across America. https://t.co/pVFsNCo9Pz",,,,1999,978,5880,490294.0
2023-04-28 23:16:20+00:00,30354991,KamalaHarris,1652089395904749568,"We stand for the right to love openly.

We stand for the right to live free from gun violence.

We stand for our children's rights to learn America's full history.

We stand for the right of a woman to make decisions about their own body.

We stand for our democracy. https://t.co/bKnzx9uVBt",,,,3754,2251,14809,786514.0
2023-04-28 21:21:05+00:00,30354991,KamalaHarris,1652060390753284101,"We stand for our democracy.

There is too much at stake. https://t.co/nWWnxsnxON",,,,4234,1082,7480,672448.0
2023-04-28 15:34:06+00:00,30354991,KamalaHarris,1651973068439388160,Let's be clear: One does not have to abandon their faith or deeply held beliefs to agree the government should not be making decisions about a woman's body. https://t.co/i3JU3LeEpT,,,,8482,2633,19710,1260089.0
2023-04-28 01:06:00+00:00,30354991,KamalaHarris,1651754604231630848,"MAGA extremists dare to tell us what is in our own best interests. 

Well, I say, I trust the women of America to make decisions about their own bodies.",,,,11155,2151,14157,1100831.0
2023-04-27 22:55:14+00:00,30354991,KamalaHarris,1651721697760886784,"Our team is hosting a campaign strategy call to mobilize supporters across the country. Tune in now.
https://t.co/YmMEegwZFK",,,,314,292,1499,319344.0
2023-04-27 20:50:06+00:00,30354991,KamalaHarris,1651690205722689539,"Extremist so-called leaders have a national agenda. 

Their agenda is about attacking a woman's right to make decisions about her own body, attacking your right and freedom to express your voice through your vote at the ballot box, and banning books. 

We can't sleep on this. https://t.co/jhh6OJOIOG",,,,1264,826,3700,385330.0
2023-04-27 20:00:16+00:00,30354991,KamalaHarris,1651677663625375749,Tonight at 6:45pm ET our team is hosting a virtual strategy call to mobilize supporters nationwide. Join us and help finish the job for the American people: https://t.co/GfaU15NS7A. https://t.co/b9s07aemcT,,,,1143,844,4583,447052.0
2023-04-27 18:35:01+00:00,30354991,KamalaHarris,1651656208590184452,"Fundamental freedoms are under attack in our country. 

Our country's tradition is to fight for freedom, to fight for our rights.",,,,2035,611,3312,399759.0
2023-04-27 15:53:39+00:00,30354991,KamalaHarris,1651615599523446786,"If you know what you stand for, you know what to fight for. https://t.co/W2ondXC9Bi",,,,3455,1161,5639,494773.0
2023-04-27 01:10:00+00:00,30354991,KamalaHarris,1651393223611367425,"We’ve helped create over 12 million jobs, lowered prescription drug costs, and taken the largest action to fight climate change in American history.

Now it’s time to build on our progress and finish the job. That’s why @JoeBiden and I are running for reelection.",,,,1516,593,3212,340984.0
2023-04-26 19:59:00+00:00,30354991,KamalaHarris,1651314958074871809,"So-called leaders are lining up to take away our bedrock freedoms. Gutting Social Security. Cutting taxes for the rich.

@JoeBiden and I have a different view.",,,,1758,796,3969,328099.0
2023-04-26 16:00:26+00:00,30354991,KamalaHarris,1651254919486218241,"President @JoeBiden and I have a bold agenda, but we need to finish the job. 

We want to make our economy work for families like yours: those who are the backbone of this country. 

That’s why we’re running for reelection. https://t.co/KwQ0yGAoFx",,,,8750,1862,11842,950376.0
2023-04-25 23:45:37+00:00,30354991,KamalaHarris,1651009601377017857,"This is a moment to stand up for democracy and for our fundamental freedoms, and it’s going to take all of us. 

Pitch in to help power our campaign to reelect @JoeBiden.

https://t.co/trSFmTp0hB",,,,1390,947,5048,481555.0
2023-04-25 21:25:00+00:00,30354991,KamalaHarris,1650974214025822209,"MAGA extremists want to take away women’s health care decisions, control what books your kids can read in schools, and tell you who you can love.

That’s not who we are.

As @JoeBiden says, we are in a battle for the soul of this nation. That’s why we’re running for reelection.",,,,2642,1390,7161,496444.0
2023-04-25 17:00:20+00:00,30354991,KamalaHarris,1650907604913201155,"This campaign will be powered by people talking to their friends, family, and neighbors about what’s at stake. 

@JoeBiden and I need you with us. Get started at https://t.co/siIOeHCXpr. https://t.co/M2FRQ6j1AB",,,,5559,2264,14109,859870.0
2023-04-25 13:35:00+00:00,30354991,KamalaHarris,1650855934900543488,"More than 12 million new jobs. Historic action to tackle the climate crisis. Lower health care and prescription drug costs. 

We have made so much progress in our first two years, but there’s still so much more to do. 

Let’s finish the job.
https://t.co/fhnt1zhzJm",,,,1506,932,4883,412180.0
2023-04-25 10:12:12+00:00,30354991,KamalaHarris,1650804897439268866,"As Americans, we believe in freedom and liberty—and we believe that our democracy will only be as strong as our willingness to fight for it.

That’s why @JoeBiden and I are running for reelection. https://t.co/W7YA0HZfm0",,,,9474,5271,24675,1925538.0
2023-04-24 19:40:29+00:00,30354991,KamalaHarris,1650585522538946560,My passion for women's health came from my mother. https://t.co/r0WN37dE0U,,,,892,665,3898,431278.0
2023-04-24 16:55:03+00:00,30354991,KamalaHarris,1650543890951184384,"We must continue to demand that leaders step up and show courage to make background checks universal, repeal the liability shield that protects gun manufacturers, and renew the assault weapons ban.",,,,1779,739,4055,418053.0
2023-04-23 18:21:05+00:00,30354991,KamalaHarris,1650203153663500289,"I've traveled around the world to meet with our partners and allies, and they always speak with a deep admiration for America's service members.

There are no truer patriots than the men and women who have served our nation. https://t.co/Q0SJphffTj",,,,1899,1329,8328,705291.0
2023-04-23 16:45:01+00:00,30354991,KamalaHarris,1650178974973042689,"We have invested $40 billion to repair and replace 15,000 bridges across our country. 

When we invest in our infrastructure, we invest in America and help build a future where every person, no matter where they start, has the opportunity to thrive.",,,,798,527,3051,441359.0
2023-04-23 14:30:34+00:00,30354991,KamalaHarris,1650145141250748419,"Whenever I'm home, I look forward to seeing my family for Sunday dinner. https://t.co/cGKNPfPb9F",,,,990,700,5381,823207.0
2023-04-22 22:01:05+00:00,30354991,KamalaHarris,1649896129817985025,"Across our country, extremist so-called leaders are attacking fundamental rights and our democracy.

This is a moment that history will require each of us, based on our collective love of our country, to stand up and protect our ideals. https://t.co/ULDuTrv7WV",,,,3516,1470,7323,662833.0
2023-04-22 18:34:00+00:00,30354991,KamalaHarris,1649844015070584832,"Thanks to the investments of the Bipartisan Infrastructure Law, we are: 

—Rebuilding roads, bridges, ports, and airports
—Connecting families to high-speed internet
—Removing every lead pipe in our nation",,,,381,384,2178,362106.0
2023-04-22 15:58:00+00:00,30354991,KamalaHarris,1649804757542871040,"It is a false choice to suggest that you either favor the Second Amendment OR want reasonable gun safety laws. 

It is reasonable that we would have background checks, and that weapons of war have no place on the streets of America.",,,,7254,1771,10468,947270.0
2023-04-22 14:00:59+00:00,30354991,KamalaHarris,1649775308164177920,We need to trust women to make decisions about what is in their best interests. https://t.co/xF9W7RyNCN,,,,2941,1375,8591,829613.0
2023-04-22 01:15:00+00:00,30354991,KamalaHarris,1649582542809382912,"President Biden and I believe we collectively have a sacred obligation to care for our veterans and their families.

With the passage of the PACT Act, our veterans will finally see an expansion of their health benefits and proper care for burn pit exposure.",,,,366,528,3018,384963.0
2023-04-21 23:19:00+00:00,30354991,KamalaHarris,1649553350650650627,"Gun violence is now the number one cause of death for children in our nation. 

The solutions are clear: we must pass reasonable gun safety laws at the state and federal level.",,,,5585,1762,10011,863929.0
2023-04-21 21:30:04+00:00,30354991,KamalaHarris,1649525934838501381,One does not have to abandon their faith or deeply held beliefs to agree the government should not be telling a woman what to do with their own body.,,,,10144,2823,20717,1676407.0
2023-04-21 15:30:33+00:00,30354991,KamalaHarris,1649435458697306117,It was my pleasure talking to Jeremiah—I can’t wait to see him continue following his passion for journalism. https://t.co/TkM1pmQIXx,,,,1026,1067,7426,580433.0
2023-04-20 22:01:00+00:00,30354991,KamalaHarris,1649171334809657344,"We’ve made the largest investment in economic recovery since President Franklin Roosevelt, the largest infrastructure investment since President Eisenhower, and the largest climate investment in American history.",,,,1050,474,2576,360101.0
2023-04-20 17:21:05+00:00,30354991,KamalaHarris,1649100890370981888,"This week, I sat down with @RosarioDawson and @MayorSchieve to discuss our young leaders' critical role in the fight for reproductive freedom. 

We will win this fight because of their great determination and ambition. https://t.co/VhaVQOtqja",,,,285,323,1777,344163.0
